outlet_code,outlet_name,specialist_code,fullname,so_number
C3081771,LORENA DURAN,D4403,RAYMOND JANN VITYNGCO,710100
C3081777,JASMINE AGBADA,D4403,RAYMOND JANN VITYNGCO,710100
C3081778,JULIANA BUENVIAJE,D4403,RAYMOND JANN VITYNGCO,710100
C3081798,PSO - PROJECT BOOST,D4403,RAYMOND JANN VITYNGCO,710100
C3081809,DANNY GONZAGA,D4403,RAYMOND JANN VITYNGCO,710100
C3081810,LUIS BERNALES,D4403,RAYMOND JANN VITYNGCO,710100
C3081820,DANILO ERGUILLES,D4403,RAYMOND JANN VITYNGCO,710100
C3081821,MICHELLE LEGASPI,D4403,RAYMOND JANN VITYNGCO,710100
C3081849,MARICEL PADER,D4403,RAYMOND JANN VITYNGCO,710100
C3081867,ART & CULTURE,D4403,RAYMOND JANN VITYNGCO,710100
C3081873,ARTHUR MORADOS,D4403,RAYMOND JANN VITYNGCO,710100
C3081885,LIGAYA PASCOBILLO,D4403,RAYMOND JANN VITYNGCO,710100
C3081886,VER CAMO,D4403,RAYMOND JANN VITYNGCO,710100
C3081887,VIOLY DESUYO,D4403,RAYMOND JANN VITYNGCO,710100
C3081888,ERLINDA MARISCOTES,D4403,RAYMOND JANN VITYNGCO,710100
C3081889,ELSA ANTONIO,D4403,RAYMOND JANN VITYNGCO,710100
C3081890,PATRICK CAYETANO,D4403,RAYMOND JANN VITYNGCO,710100
C3081891,MARLYN CALYE,D4403,RAYMOND JANN VITYNGCO,710100
C3081892,DELIA CLEMENTE,D4403,RAYMOND JANN VITYNGCO,710100
C3081893,VILMA BAGA,D4403,RAYMOND JANN VITYNGCO,710100
C3081894,JASMIN DELA ROSA,D4403,RAYMOND JANN VITYNGCO,710100
C3081895,TESS MAGAT,D4403,RAYMOND JANN VITYNGCO,710100
C3081896,ISAAC RIOSAL,D4403,RAYMOND JANN VITYNGCO,710100
C3081897,ERLINDA REGALA,D4403,RAYMOND JANN VITYNGCO,710100
C3081898,MELY CAMPOREDONDO,D4403,RAYMOND JANN VITYNGCO,710100
C3081899,ROSE MARIE BALAJAY,D4403,RAYMOND JANN VITYNGCO,710100
C3081900,CRISTY LARESMA,D4403,RAYMOND JANN VITYNGCO,710100
C3081901,ROSE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3081902,GEORGE LASTRILLA,D4403,RAYMOND JANN VITYNGCO,710100
C3081903,SHERYL REBUCAS,D4403,RAYMOND JANN VITYNGCO,710100
C3081904,GERLIE NAIBE,D4403,RAYMOND JANN VITYNGCO,710100
C3081905,FLOR BARLO,D4403,RAYMOND JANN VITYNGCO,710100
C3081906,EMILY URNOS,D4403,RAYMOND JANN VITYNGCO,710100
C3081907,MARIA REBUCAS,D4403,RAYMOND JANN VITYNGCO,710100
C3081908,PURISIMA DESADES,D4403,RAYMOND JANN VITYNGCO,710100
C3081909,MARISA DOLINO,D4403,RAYMOND JANN VITYNGCO,710100
C3081910,VICTORIA UY,D4403,RAYMOND JANN VITYNGCO,710100
C3081911,ESTELLA MATUTINA,D4403,RAYMOND JANN VITYNGCO,710100
C3081913,ANGIE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3081914,FLOR STORE/ FLORDELIZA BERNARDO,D4403,RAYMOND JANN VITYNGCO,710100
C3081915,HARRY STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3081916,FELY ORDIZ,D4403,RAYMOND JANN VITYNGCO,710100
C3081917,NITA  & AUDIE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3081937,BEATRISH JANIOLA,D4403,RAYMOND JANN VITYNGCO,710100
C3081938,EMMA NIEVES,D4403,RAYMOND JANN VITYNGCO,710100
C3081942,NICOLE BAKERY/AMBROSIA CAMAR,D4403,RAYMOND JANN VITYNGCO,710100
C3081943,ROSIE LEAL,D4403,RAYMOND JANN VITYNGCO,710100
C3081951,NOEL STORE(CANCELLED),D4403,RAYMOND JANN VITYNGCO,710100
C3081952,DAISY PADILLO,D4403,RAYMOND JANN VITYNGCO,710100
C3081956,JERMALYN MARQUEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3081957,SALVACION TUMBALI,D4403,RAYMOND JANN VITYNGCO,710100
C3081961,MILA CINCO,D4403,RAYMOND JANN VITYNGCO,710100
C3081962,ALEX MAGDAEL,D4403,RAYMOND JANN VITYNGCO,710100
C3081963,HERMINIA CABRALES,D4403,RAYMOND JANN VITYNGCO,710100
C3081964,MARILYN VIDANES,D4403,RAYMOND JANN VITYNGCO,710100
C3081965,LUNINGNING REYES,D4403,RAYMOND JANN VITYNGCO,710100
C3081974,BELEN PUSING,D4403,RAYMOND JANN VITYNGCO,710100
C3081976,PIA STORE/PIA TIPONES,D4403,RAYMOND JANN VITYNGCO,710100
C3081983,FLORENTINA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3081984,NENITA PEDRAJA,D4403,RAYMOND JANN VITYNGCO,710100
C3081992,EL CABALLOS (307),D4403,RAYMOND JANN VITYNGCO,710100
C3082003,MARGIE DOCTOR,D4403,RAYMOND JANN VITYNGCO,710100
C3082007,IRAMHIL BOGS STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082008,DOLORES CIMACIO,D4403,RAYMOND JANN VITYNGCO,710100
C3082047,CHRISTOPHER ABELLANA,D4403,RAYMOND JANN VITYNGCO,710100
C3082049,DENNIS RODULFO,D4403,RAYMOND JANN VITYNGCO,710100
C3082051,CRISTINA DOMANICO,D4403,RAYMOND JANN VITYNGCO,710100
C3082064,ABIGAIL STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082083,ASUNCION BALAQUIDON,D4403,RAYMOND JANN VITYNGCO,710100
C3082108,SUSAN AGAGAN,D4403,RAYMOND JANN VITYNGCO,710100
C3082109,ELSIE NATAN,D4403,RAYMOND JANN VITYNGCO,710100
C3082120,LORETO NUÑEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3082129,EVELYN IBAÑES,D4403,RAYMOND JANN VITYNGCO,710100
C3082130,ALFREDO BUNYE,D4403,RAYMOND JANN VITYNGCO,710100
C3082132,LUCY PALERMO,D4403,RAYMOND JANN VITYNGCO,710100
C3082133,ELENITA AREVALO,D4403,RAYMOND JANN VITYNGCO,710100
C3082155,JOCELYN TAN,D4403,RAYMOND JANN VITYNGCO,710100
C3082156,SATIADA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082158,CHIT STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082174,VILMA CONVICTO,D4403,RAYMOND JANN VITYNGCO,710100
C3082182,ELIZA CABRERA,D4403,RAYMOND JANN VITYNGCO,710100
C3082183,GERMAN BONLAÑOS,D4403,RAYMOND JANN VITYNGCO,710100
C3082184,WILFREDO JAMILLA,D4403,RAYMOND JANN VITYNGCO,710100
C3082185,LINDA LIBRE,D4403,RAYMOND JANN VITYNGCO,710100
C3082201,CINDY PAGANG,D4403,RAYMOND JANN VITYNGCO,710100
C3082202,CELSA GARDE,D4403,RAYMOND JANN VITYNGCO,710100
C3082221,JENNIFER REYES,D4403,RAYMOND JANN VITYNGCO,710100
C3082222,RHEA MAGBANUA,D4403,RAYMOND JANN VITYNGCO,710100
C3082223,FE PUYOD,D4403,RAYMOND JANN VITYNGCO,710100
C3082234,AMY BERNADETTE,D4403,RAYMOND JANN VITYNGCO,710100
C3082238,MA. TERESA AGUTTO,D4403,RAYMOND JANN VITYNGCO,710100
C3082253,ANTONETTE BEDEO,D4403,RAYMOND JANN VITYNGCO,710100
C3082254,LANIE CRUZ,D4403,RAYMOND JANN VITYNGCO,710100
C3082264,TITA SUMACULOB,D4403,RAYMOND JANN VITYNGCO,710100
C3082265,AIDA BONGON,D4403,RAYMOND JANN VITYNGCO,710100
C3082278,JAYVIE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082279,EVER GOTESCO VENDOR,D4403,RAYMOND JANN VITYNGCO,710100
C3082292,GENY STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082293,JENNY STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082300,JENNY CABIGTING,D4403,RAYMOND JANN VITYNGCO,710100
C3082309,MELY REJOSO,D4403,RAYMOND JANN VITYNGCO,710100
C3082317,ERLINDA LAUREN/GIGI STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082321,RIZALINA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082322,ROSALIE PIÑON,D4403,RAYMOND JANN VITYNGCO,710100
C3082339,EDISON SARICON,D4403,RAYMOND JANN VITYNGCO,710100
C3082340,JB BEÑOZA,D4403,RAYMOND JANN VITYNGCO,710100
C3082345,ALEX ALBANIA,D4403,RAYMOND JANN VITYNGCO,710100
C3082362,BUDDY FONACION,D4403,RAYMOND JANN VITYNGCO,710100
C3082874,ROSEMARIE BRAGANTA,D4403,RAYMOND JANN VITYNGCO,710100
C3082891,JESSIE CEBRERO,D4403,RAYMOND JANN VITYNGCO,710100
C3082892,CELY SALVACION,D4403,RAYMOND JANN VITYNGCO,710100
C3082896,NANETH AGUILAR,D4403,RAYMOND JANN VITYNGCO,710100
C3082897,RAMIL SANTIAGO,D4403,RAYMOND JANN VITYNGCO,710100
C3082935,LUCIO CABAÑAZ,D4403,RAYMOND JANN VITYNGCO,710100
C3082936,DIANNE MIGANO,D4403,RAYMOND JANN VITYNGCO,710100
C3082949,GRACE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3082950,EMILY GELARAN,D4403,RAYMOND JANN VITYNGCO,710100
C3082951,ALETHOS BAR,D4403,RAYMOND JANN VITYNGCO,710100
C3082983,TERESITA TUTUR,D4403,RAYMOND JANN VITYNGCO,710100
C3082984,CONCHITA MAGPILI,D4403,RAYMOND JANN VITYNGCO,710100
C3083001,JANET SENERPIDA,D4403,RAYMOND JANN VITYNGCO,710100
C3083005,BENG SUERTE,D4403,RAYMOND JANN VITYNGCO,710100
C3083024,CESAR BORINAGA,D4403,RAYMOND JANN VITYNGCO,710100
C3083025,REIBE DELA CRUZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083067,MELBA SOLEDAD,D4403,RAYMOND JANN VITYNGCO,710100
C3083083,MACBEL STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083122,ALMA JOSE,D4403,RAYMOND JANN VITYNGCO,710100
C3083123,LIEZLE DIMAPASOC,D4403,RAYMOND JANN VITYNGCO,710100
C3083124,JENNY VILLAVERDE,D4403,RAYMOND JANN VITYNGCO,710100
C3083125,CAROL LUIS,D4403,RAYMOND JANN VITYNGCO,710100
C3083132,LOLA'S STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083133,RODOLFO AGUAS,D4403,RAYMOND JANN VITYNGCO,710100
C3083134,VITA ELARDA,D4403,RAYMOND JANN VITYNGCO,710100
C3083149,MCBELLES STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083190,MARIA CONSUELO MANLUNGAT,D4403,RAYMOND JANN VITYNGCO,710100
C3083211,MARIVIC RAMOSA,D4403,RAYMOND JANN VITYNGCO,710100
C3083212,OHMIE QUINE,D4403,RAYMOND JANN VITYNGCO,710100
C3083213,MERLINDA TUCAY,D4403,RAYMOND JANN VITYNGCO,710100
C3083214,YOLLY SEPTIMO,D4403,RAYMOND JANN VITYNGCO,710100
C3083215,ROSIE GARGANTA,D4403,RAYMOND JANN VITYNGCO,710100
C3083224,BANNY TRINIDAD,D4403,RAYMOND JANN VITYNGCO,710100
C3083225,TRIPLE J/SATURNINO MAVERIO,D4403,RAYMOND JANN VITYNGCO,710100
C3083245,MELCHOR MAPAYO,D4403,RAYMOND JANN VITYNGCO,710100
C3083262,LADO BONIFACIO,D4403,RAYMOND JANN VITYNGCO,710100
C3083276,CELY FALDONEA,D4403,RAYMOND JANN VITYNGCO,710100
C3083291,JENA STORE/ JENA LARANGAN,D4403,RAYMOND JANN VITYNGCO,710100
C3083295,AIREEN LAGGUI,D4403,RAYMOND JANN VITYNGCO,710100
C3083332,ALONA DY,D4403,RAYMOND JANN VITYNGCO,710100
C3083353,JOMAR JAVIER,D4403,RAYMOND JANN VITYNGCO,710100
C3083358,BONGGAY STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083359,JOJO ROMERO,D4403,RAYMOND JANN VITYNGCO,710100
C3083360,CLARITA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083361,ELVIE PALORMA,D4403,RAYMOND JANN VITYNGCO,710100
C3083363,JESME STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083364,DIONISIO ABARABAR,D4403,RAYMOND JANN VITYNGCO,710100
C3083365,MMDA,D4403,RAYMOND JANN VITYNGCO,710100
C3083376,ODESSA FEJE,D4403,RAYMOND JANN VITYNGCO,710100
C3083387,LORNA DUGAYO,D4403,RAYMOND JANN VITYNGCO,710100
C3083388,THELMA DELA CRUZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083394,BETH GUARDIANA,D4403,RAYMOND JANN VITYNGCO,710100
C3083395,ARIES BERNADITT,D4403,RAYMOND JANN VITYNGCO,710100
C3083437,NEMESIA ROSAL,D4403,RAYMOND JANN VITYNGCO,710100
C3083438,REMEDIOS STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083439,TIRSO LLAMADO,D4403,RAYMOND JANN VITYNGCO,710100
C3083445,GLORIA LOPEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083446,BENG CASTANEDA,D4403,RAYMOND JANN VITYNGCO,710100
C3083447,ELIZABETH RAMOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083459,LENY BUCAT,D4403,RAYMOND JANN VITYNGCO,710100
C3083460,ELIZA CABRERA,D4403,RAYMOND JANN VITYNGCO,710100
C3083471,ROSE MARIE TAYAMURA,D4403,RAYMOND JANN VITYNGCO,710100
C3083472,ANGELA EVANGELISTA,D4403,RAYMOND JANN VITYNGCO,710100
C3083477,MARC STORE / MARIBEL FLORES,D4403,RAYMOND JANN VITYNGCO,710100
C3083490,ROSALINA FRANCISCO,D4403,RAYMOND JANN VITYNGCO,710100
C3083491,MARIA DE CASTRO,D4403,RAYMOND JANN VITYNGCO,710100
C3083496,DS8 STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083506,ALMA CONTREDAS,D4403,RAYMOND JANN VITYNGCO,710100
C3083507,MAY ANDRES,D4403,RAYMOND JANN VITYNGCO,710100
C3083511,JEAN HERNANDEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083518,SALVE ESPARTERO,D4403,RAYMOND JANN VITYNGCO,710100
C3083521,SNOOKY MALICDIM,D4403,RAYMOND JANN VITYNGCO,710100
C3083526,CHARLIE CARABAÑA,D4403,RAYMOND JANN VITYNGCO,710100
C3083547,JOVELYN DUNOR,D4403,RAYMOND JANN VITYNGCO,710100
C3083561,EDGAR SANTOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083562,NONETTE BALDESOTTO,D4403,RAYMOND JANN VITYNGCO,710100
C3083568,RONALD EVANGELISTA,D4403,RAYMOND JANN VITYNGCO,710100
C3083575,GIDEON STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083585,LENY ALHAS,D4403,RAYMOND JANN VITYNGCO,710100
C3083586,CRISTINA STORE/LECERA,D4403,RAYMOND JANN VITYNGCO,710100
C3083587,AMOS JALOSJOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083593,RUFINA CAWAN,D4403,RAYMOND JANN VITYNGCO,710100
C3083613,APOLINARIA DAVID,D4403,RAYMOND JANN VITYNGCO,710100
C3083619,CRISTINE DELA CRUZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083620,HELEN CABANBAN,D4403,RAYMOND JANN VITYNGCO,710100
C3083628,CARMON FAJARDO,D4403,RAYMOND JANN VITYNGCO,710100
C3083638,JOCELYN ROPA,D4403,RAYMOND JANN VITYNGCO,710100
C3083641,EVA OLASO,D4403,RAYMOND JANN VITYNGCO,710100
C3083642,AUDREY BUARON,D4403,RAYMOND JANN VITYNGCO,710100
C3083653,TINA ANDRALES,D4403,RAYMOND JANN VITYNGCO,710100
C3083675,TERESITA PERALTA,D4403,RAYMOND JANN VITYNGCO,710100
C3083701,IMELDA TUYOR,D4403,RAYMOND JANN VITYNGCO,710100
C3083707,ARLENE GENOVIA,D4403,RAYMOND JANN VITYNGCO,710100
C3083717,ELMA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083731,FREDDIE TALLA,D4403,RAYMOND JANN VITYNGCO,710100
C3083762,CESAR PURISIMO,D4403,RAYMOND JANN VITYNGCO,710100
C3083763,SUNNY BOY STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3083778,LADITA LEGASPI,D4403,RAYMOND JANN VITYNGCO,710100
C3083782,WEBINA RINCAL,D4403,RAYMOND JANN VITYNGCO,710100
C3083808,ALFREDO BAUTISTA,D4403,RAYMOND JANN VITYNGCO,710100
C3083811,CONRAD DELO SANTOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083820,TWIN STORE/EDINA MAGINDA,D4403,RAYMOND JANN VITYNGCO,710100
C3083843,MIKE CO,D4403,RAYMOND JANN VITYNGCO,710100
C3083851,MYRA DE CASTRO,D4403,RAYMOND JANN VITYNGCO,710100
C3083858,DINDO SAN PEDRO,D4403,RAYMOND JANN VITYNGCO,710100
C3083859,CHERRY BONITA,D4403,RAYMOND JANN VITYNGCO,710100
C3083860,LOUIE BACAL,D4403,RAYMOND JANN VITYNGCO,710100
C3083868,JENNY VERSOSA,D4403,RAYMOND JANN VITYNGCO,710100
C3083880,NORA LA PAZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083891,NILO SAN AGUSTIN,D4403,RAYMOND JANN VITYNGCO,710100
C3083898,LORNA VILLEZA,D4403,RAYMOND JANN VITYNGCO,710100
C3083902,NATO ADOL,D4403,RAYMOND JANN VITYNGCO,710100
C3083903,REYNOLD FERNANDEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3083904,VIC DELO SANTOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083924,IAN LAUREN,D4403,RAYMOND JANN VITYNGCO,710100
C3083925,BILLY JEAN AREMBUYUTAN,D4403,RAYMOND JANN VITYNGCO,710100
C3083926,LEDA URMENITA,D4403,RAYMOND JANN VITYNGCO,710100
C3083987,JENNY SUSPINE,D4403,RAYMOND JANN VITYNGCO,710100
C3083992,ROY RAMOGA,D4403,RAYMOND JANN VITYNGCO,710100
C3083993,EDITH RAMOS,D4403,RAYMOND JANN VITYNGCO,710100
C3083994,GEOFFREY DE MESA,D4403,RAYMOND JANN VITYNGCO,710100
C3083995,CRESPO STORE/REYNALDO CRESPO,D4403,RAYMOND JANN VITYNGCO,710100
C3083996,JANETH STORE/EUSEBIO SAMACO,D4403,RAYMOND JANN VITYNGCO,710100
C3083997,ANGEL STORE/EVANGELISTA,D4403,RAYMOND JANN VITYNGCO,710100
C3084059,NOEL REVECHE,D4403,RAYMOND JANN VITYNGCO,710100
C3084060,BEATRICE BALACUIT,D4403,RAYMOND JANN VITYNGCO,710100
C3084062,GENA ARELLANO,D4403,RAYMOND JANN VITYNGCO,710100
C3084063,JENNIFER ROMERO,D4403,RAYMOND JANN VITYNGCO,710100
C3084080,LITA STORE/CARMELITA,D4403,RAYMOND JANN VITYNGCO,710100
C3084111,ILUMINADA SALUDO,D4403,RAYMOND JANN VITYNGCO,710100
C3084141,GREEG STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084152,BELINDA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084158,EMY DORIA,D4403,RAYMOND JANN VITYNGCO,710100
C3084160,NIKKI NOEL AGUINALDO,D4403,RAYMOND JANN VITYNGCO,710100
C3084224,SOCRATES ULGASAN,D4403,RAYMOND JANN VITYNGCO,710100
C3084237,D.K.T CANTEEN,D4403,RAYMOND JANN VITYNGCO,710100
C3084251,PRESAM SHELL,D4403,RAYMOND JANN VITYNGCO,710100
C3084256,GLORIA FRANCISCO,D4403,RAYMOND JANN VITYNGCO,710100
C3084258,MANUEL FERRER,D4403,RAYMOND JANN VITYNGCO,710100
C3084262,MALOU KIMANIO,D4403,RAYMOND JANN VITYNGCO,710100
C3084263,JOHN DARREL STORE/RICKY SERRANO,D4403,RAYMOND JANN VITYNGCO,710100
C3084289,MAC MAC STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084299,SHIELA ROCAMORA,D4403,RAYMOND JANN VITYNGCO,710100
C3084300,ROSE STORE/ QUINGCO,D4403,RAYMOND JANN VITYNGCO,710100
C3084317,TURING BELARDO,D4403,RAYMOND JANN VITYNGCO,710100
C3084336,ARREOLA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084337,JOY MARK STORE/LAO,D4403,RAYMOND JANN VITYNGCO,710100
C3084338,TESS STORE/GAMBOA,D4403,RAYMOND JANN VITYNGCO,710100
C3084343,JASS STORE/LANDICHO,D4403,RAYMOND JANN VITYNGCO,710100
C3084345,GLORIA SY,D4403,RAYMOND JANN VITYNGCO,710100
C3084364,MAYETH STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084365,GAVIOLA CARINDERIA,D4403,RAYMOND JANN VITYNGCO,710100
C3084381,EVA DELA PENA,D4403,RAYMOND JANN VITYNGCO,710100
C3084391,THESS BENAMOR,D4403,RAYMOND JANN VITYNGCO,710100
C3084398,LINDA ROSILLO,D4403,RAYMOND JANN VITYNGCO,710100
C3084399,JASMIN QUIJANO,D4403,RAYMOND JANN VITYNGCO,710100
C3084409,RAMON NOLASCO,D4403,RAYMOND JANN VITYNGCO,710100
C3084410,BRIDGET BATACAN,D4403,RAYMOND JANN VITYNGCO,710100
C3084411,LEN STORE/JENNY TOLENTINO,D4403,RAYMOND JANN VITYNGCO,710100
C3084430,EFREN STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084438,EMMA COLONEL,D4403,RAYMOND JANN VITYNGCO,710100
C3084439,VICENTE SOTO,D4403,RAYMOND JANN VITYNGCO,710100
C3084455,YARDA BAR & RESTO/BENILDA ESTOLANO,D4403,RAYMOND JANN VITYNGCO,710100
C3084456,GEMMA  STORE/LLANETA,D4403,RAYMOND JANN VITYNGCO,710100
C3084466,NELY GUPACA,D4403,RAYMOND JANN VITYNGCO,710100
C3084467,RODALIZA CABALLERO,D4403,RAYMOND JANN VITYNGCO,710100
C3084491,GRACE SANTOS,D4403,RAYMOND JANN VITYNGCO,710100
C3084492,NELLY GUDACA,D4403,RAYMOND JANN VITYNGCO,710100
C3084496,SOFIA AREOLA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084497,BENG'S STORE/SALDAÑA,D4403,RAYMOND JANN VITYNGCO,710100
C3084549,ROD STORE/TAMAYO,D4403,RAYMOND JANN VITYNGCO,710100
C3084550,CHERIE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084566,PAULO STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084593,JESSA BALASABAS,D4403,RAYMOND JANN VITYNGCO,710100
C3084611,DANG STORE/AZUR,D4403,RAYMOND JANN VITYNGCO,710100
C3084623,ROSE STORE/ISAAC,D4403,RAYMOND JANN VITYNGCO,710100
C3084624,LOGENE STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084635,VIVIAN STORE/ALCANTARA,D4403,RAYMOND JANN VITYNGCO,710100
C3084644,POCHOLO STORE/MIRANDA,D4403,RAYMOND JANN VITYNGCO,710100
C3084653,RACHEL STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084692,JONI STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084693,LOURDES JAVIER,D4403,RAYMOND JANN VITYNGCO,710100
C3084703,EDNA STORE/BOMBALES,D4403,RAYMOND JANN VITYNGCO,710100
C3084719,AGNES DESTURA,D4403,RAYMOND JANN VITYNGCO,710100
C3084720,ANNE JAVIER,D4403,RAYMOND JANN VITYNGCO,710100
C3084727,AGAPITA STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084728,MARIEL STORE/VILLAFUERTE,D4403,RAYMOND JANN VITYNGCO,710100
C3084731,ELLA MUNDA,D4403,RAYMOND JANN VITYNGCO,710100
C3084732,SHERLY BALUYOT,D4403,RAYMOND JANN VITYNGCO,710100
C3084748,LYN GOMEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3084764,LORNA VILLANUEVA,D4403,RAYMOND JANN VITYNGCO,710100
C3084765,MARITESS UMALI,D4403,RAYMOND JANN VITYNGCO,710100
C3084766,ETHEL CORIEL,D4403,RAYMOND JANN VITYNGCO,710100
C3084767,REDZ CHILI CUISINE,D4403,RAYMOND JANN VITYNGCO,710100
C3084770,AGNES POLINES,D4403,RAYMOND JANN VITYNGCO,710100
C3084771,LILIA EATERY/OSORIO,D4403,RAYMOND JANN VITYNGCO,710100
C3084776,EDILBERTO STORE/SAMBALOD,D4403,RAYMOND JANN VITYNGCO,710100
C3084793,ESMERALDA DUMALAT,D4403,RAYMOND JANN VITYNGCO,710100
C3084801,ELVIE STORE/TANGTANG,D4403,RAYMOND JANN VITYNGCO,710100
C3084855,DANTE RIÑO,D4403,RAYMOND JANN VITYNGCO,710100
C3084865,KEVIN STORE,D4403,RAYMOND JANN VITYNGCO,710100
C3084866,ALITA SUARNABA,D4403,RAYMOND JANN VITYNGCO,710100
C3084885,ROBERT AGUSTIN,D4403,RAYMOND JANN VITYNGCO,710100
C3084890,BEER PLAZA,D4403,RAYMOND JANN VITYNGCO,710100
C3084921,TERESITA MORILLES,D4403,RAYMOND JANN VITYNGCO,710100
C3084931,GRACE RABINO,D4403,RAYMOND JANN VITYNGCO,710100
C3084934,JOEL AZARCON,D4403,RAYMOND JANN VITYNGCO,710100
C3084962,OLIVIA STORE/RUBELIN,D4403,RAYMOND JANN VITYNGCO,710100
C3084963,REPAKOL STORE/FAJARDO,D4403,RAYMOND JANN VITYNGCO,710100
C3084966,MARILEN STORE/ENDEO,D4403,RAYMOND JANN VITYNGCO,710100
C3084997,MARLON DABU,D4403,RAYMOND JANN VITYNGCO,710100
C3085032,MAY & MIKE STORE/MICHELIN LOPEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3085036,ASE ERAULA,D4403,RAYMOND JANN VITYNGCO,710100
C3085037,EDNA CABAGUING,D4403,RAYMOND JANN VITYNGCO,710100
C3085041,JERRY CORNEJO,D4403,RAYMOND JANN VITYNGCO,710100
C3085047,VICTOR BULAN,D4403,RAYMOND JANN VITYNGCO,710100
C3085050,LENCHIE KTV/RICAFRANCA,D4403,RAYMOND JANN VITYNGCO,710100
C3085052,JUNEL TINIO,D4403,RAYMOND JANN VITYNGCO,710100
C3085060,BUBOY CUESTA,D4403,RAYMOND JANN VITYNGCO,710100
C3085069,JOVELYN FERNANDO,D4403,RAYMOND JANN VITYNGCO,710100
C3085070,ERLINDA PICAYO,D4403,RAYMOND JANN VITYNGCO,710100
C3085071,MARICEL BARCA,D4403,RAYMOND JANN VITYNGCO,710100
C3085072,RACHEL STORE/NOAY,D4403,RAYMOND JANN VITYNGCO,710100
C3085074,EDWIN TEOCO,D4403,RAYMOND JANN VITYNGCO,710100
C3085109,JP STORE/MIA LAXINA,D4403,RAYMOND JANN VITYNGCO,710100
C3085114,MAMY - R/MYRNA ALFANTE,D4403,RAYMOND JANN VITYNGCO,710100
C3085116,ALLAN SUBIDO,D4403,RAYMOND JANN VITYNGCO,710100
C3085137,MARIVIC RAMOGA,D4403,RAYMOND JANN VITYNGCO,710100
C3085162,MARIA SALVE MARTINEZ,D4403,RAYMOND JANN VITYNGCO,710100
C3085163,HEIDI'S STORE/ROSEMARIE VALINTOS,D4403,RAYMOND JANN VITYNGCO,710100
C3085166,JOCELYN CORNEL,D4403,RAYMOND JANN VITYNGCO,710100
C3085167,LETTY ALCARAZ,D4403,RAYMOND JANN VITYNGCO,710100
C3085171,LOLIE STORE/ATIAR,D4403,RAYMOND JANN VITYNGCO,710100
